,original,predict,last_x,direction,diff
436,213.15,211.17114,212.69,False,-0.007141179283816812
437,214.11,212.40236,212.37,True,0.0
438,216.37920000000003,216.68483,217.3,True,0.0
439,216.91999999999996,216.34552,216.08,True,0.0
440,216.42000000000002,217.29619,217.03000000000003,False,-0.0012265048817774406
441,216.59,217.19365,217.04000000000002,False,-0.0007079307592709502
442,218.27999999999997,217.47214,217.56,False,-0.0004038543336464758
443,217.87000000000003,218.38564,218.05,False,-0.001539258775402665
444,218.99,218.8122,219.07,True,0.0
445,218.50000000000003,218.90013,219.17000000000002,True,0.0
446,220.15,219.86705,220.51000000000002,True,0.0
447,220.58000000000004,219.64699,219.98,False,-0.0015138289160874956
448,220.7,220.76157,221.1,True,0.0
449,221.52,220.76541,221.16,False,-0.0017841771705863249
450,220.47999999999996,220.44478,220.52,True,0.0
451,220.91,221.10284,221.63000000000002,True,0.0
452,220.38,220.50961,220.73,True,0.0
453,219.57,219.71095,219.67,False,-0.00018642854640631406
454,219.68000000000004,220.07487,220.64999999999998,True,0.0
455,221.0,220.4503,221.22,True,0.0
456,221.69999999999996,220.93869,221.52,False,-0.002624186594678292
457,224.6,223.00034,224.56999999999996,False,-0.006989643793207418
458,225.15000000000003,224.06233,225.40999999999997,True,0.0
459,226.51,224.88925,226.39999999999998,False,-0.0066729164797508945
460,226.25,225.53703,227.02000000000004,True,0.0
461,227.76000000000002,225.86555,227.40999999999997,False,-0.0067914567979845035
462,225.87999999999997,225.59628,226.16,True,0.0
463,226.81000000000003,225.37766,226.01,False,-0.0027978627967926903
464,225.04,224.70924,225.24999999999997,True,0.0
465,225.53000000000003,225.37268,226.15,True,0.0
466,226.40000000000003,225.36768,226.25,False,-0.0038997755524861877
467,225.77,225.34985,225.59999999999997,False,-0.0011088053385415156
468,225.38,225.08781,225.43000000000004,True,0.0
469,225.71,225.35782,226.01999999999998,True,0.0
470,226.26999999999998,225.77194,226.56999999999996,True,0.0
471,224.40000000000003,224.81523,224.48,False,-0.0014933683323333827
472,224.35,224.28352,224.72999999999996,True,0.0
473,223.53,224.7292,225.04,True,0.0
474,225.24,224.62569,225.61999999999998,True,0.0
475,226.57999999999998,225.82286,226.27,False,-0.0019761315341254816
476,226.40000000000003,226.57822,226.53,False,-0.00021284842066999454
477,227.21,226.78456,226.91,False,-0.0005528131980672253
478,226.46,226.58948,226.48000000000002,False,-0.00048338722652102524
479,226.46,226.3513,226.36,False,-3.842065477149736e-05
480,227.10000000000002,226.48273,226.5,False,-7.626026145143488e-05
481,226.52999999999997,226.82365,226.73,False,-0.0004130647678061912
482,227.05,226.63858,226.31,True,0.0
483,226.25,226.43915,226.535,True,0.0
484,226.74999999999997,226.96635,226.84000000000003,False,-0.0005570197942036486
485,225.91,226.56664,226.7,True,0.0
486,226.73999999999998,226.23839,226.34999999999997,False,-0.0004930944929380535
487,226.15000000000003,226.55405,226.4,False,-0.000680417980827603
488,227.60000000000002,227.89081,228.69999999999996,True,0.0
489,229.57,228.89687,229.4,False,-0.002193261356902542
490,229.33,229.38243,229.42000000000002,True,0.0
491,228.97000000000003,228.82108,228.16999999999996,True,0.0
492,227.55,227.58858,226.98,True,0.0
493,227.53,228.1372,228.25500000000002,True,0.0
494,227.62000000000003,227.23485,227.2,True,0.0
495,227.76999999999998,228.41658,228.82,True,0.0
496,229.33999999999997,228.71288,228.86999999999998,False,-0.0006865235015032055
497,228.92999999999998,229.28494,229.38000000000002,True,0.0
498,228.94,228.96965,228.61,True,0.0
499,229.23999999999998,229.41522,229.56,True,0.0
500,230.6,230.46138,230.99999999999997,True,0.0
501,231.51,231.668,232.08000000000004,True,0.0
502,232.76999999999998,231.99773,232.56,False,-0.0024177569640966407
503,233.69999999999996,233.12224,233.45000000000002,False,-0.001403991607711842
504,234.91999999999996,234.34253,234.96,True,0.0
505,234.72,234.19539,233.95000000000002,True,0.0
