,original,predict,last_x,direction,diff,,,,
1245,326.89,325.17673,328.38,TRUE,0.000%,1.71327,0.52%,,
1246,326.62,323.15524,324.36,FALSE,-0.371%,3.46476,1.07%,,
1247,327.68,324.49155,327,FALSE,-0.767%,3.18845,0.98%,,
1248,321.73,322.94272,323.35,TRUE,0.000%,-1.21272,-0.38%,,
1249,324.12,324.23648,328.07,TRUE,0.000%,-0.11648,-0.04%,,
1250,329.06,327.48206,332.27,TRUE,0.000%,1.57794,0.47%,,
1251,332.86,329.89618,333.91,TRUE,0.000%,2.96382,0.89%,,
1252,333.98,330.6515,332.82,FALSE,-0.652%,3.3285,1.00%,,
1253,332.2,330.48785,331.23,FALSE,-0.224%,1.71215,0.52%,,
1254,334.68,333.87146,336.16,TRUE,0.000%,0.80854,0.24%,,
1255,335.26,334.34192,336.83,TRUE,0.000%,0.91808,0.27%,,
1256,337.42,333.0005,335.8621,FALSE,-0.852%,4.4195,1.32%,,
1257,337.06,335.29135,337.51,TRUE,0.000%,1.76865,0.52%,,
1258,337.6,334.33084,336.51,FALSE,-0.648%,3.26916,0.97%,,
1259,336.73,336.0209,337.79,TRUE,0.000%,0.7091,0.21%,,
1260,338.34,334.83682,337.7423,FALSE,-0.860%,3.50318,1.04%,,
1261,336.95,334.36224,335.47,FALSE,-0.330%,2.58776,0.77%,,
1262,333.48,327.77457,323.14,TRUE,0.000%,5.70543,1.77%,,
1263,322.42,326.78497,323.94,FALSE,-0.878%,-4.36497,-1.35%,,
1264,312.65,318.71213,314.18,FALSE,-1.443%,-6.06213,-1.93%,,
1265,311.5,311.3049,305.46,TRUE,0.000%,0.1951,0.06%,,
1266,297.51,303.43622,288.7,TRUE,0.000%,-5.92622,-2.05%,,
1267,296.26,301.5448,298.21,FALSE,-1.118%,-5.2848,-1.77%,,
1268,309.09,303.7188,309.5,TRUE,0.000%,5.3712,1.74%,,
1269,300.24,304.99536,306.12,TRUE,0.000%,-4.75536,-1.55%,,
1270,312.86,303.4274,304.98,FALSE,-0.509%,9.4326,3.09%,,
1271,302.46,300.67694,293.15,TRUE,0.000%,1.78306,0.61%,,
1272,297.46,290.4119,275.3,TRUE,0.000%,7.0481,2.56%,,
1273,274.23,291.80255,284.64,FALSE,-2.516%,-17.57255,-6.17%,,
1274,288.42,283.46832,280.7,TRUE,0.000%,4.95168,1.76%,,
1275,274.36,276.3448,256,TRUE,0.000%,-1.9848,-0.78%,,
1276,248.11,271.95227,263.09,FALSE,-3.369%,-23.84227,-9.06%,,
1277,269.32,254.46481,241.18,TRUE,0.000%,14.85519,6.16%,,
1278,239.85,256.4556,245.04,FALSE,-4.659%,-16.6056,-6.78%,,
1279,252.8,244.82423,236.25,TRUE,0.000%,7.97577,3.38%,,
1280,240,246.06053,239.25,TRUE,0.000%,-6.06053,-2.53%,,
1281,240.51,242.70819,242.53,FALSE,-0.073%,-2.19819,-0.91%,,
1282,228.8,238.05293,228.19,TRUE,0.000%,-9.25293,-4.05%,,
1283,222.95,232.3665,234.42,TRUE,0.000%,-9.4165,-4.02%,,
1284,243.15,235.78745,244.87,TRUE,0.000%,7.36255,3.01%,,
1285,246.79,237.47888,249.52,TRUE,0.000%,9.31112,3.73%,,
1286,261.2,240.43651,253.27,FALSE,-5.067%,20.76349,8.20%,,
1287,253.42,251.60501,255.7,TRUE,0.000%,1.81499,0.71%,,
1288,261.65,249.5221,260.56,FALSE,-4.236%,12.1279,4.65%,,
1289,257.75,251.95557,247.98,TRUE,0.000%,5.79443,2.34%,,
1290,246.15,251.73961,245.19,TRUE,0.000%,-5.58961,-2.28%,,
1291,251.83,249.66994,250.76,FALSE,-0.435%,2.16006,0.86%,,
1292,248.19,251.42833,257.84,TRUE,0.000%,-3.23833,-1.26%,,
1293,264.86,256.06018,274.21,TRUE,0.000%,8.79982,3.21%,,
1294,265.13,256.72714,267.96,TRUE,0.000%,8.40286,3.14%,,
1295,274.03,263.01306,277.58,TRUE,0.000%,11.01694,3.97%,,
1296,278.2,264.88138,277.14,FALSE,-4.423%,13.31862,4.81%,,
1297,275.66,269.3739,280.98,TRUE,0.000%,6.2861,2.24%,,
1298,283.79,269.8344,277.57,FALSE,-2.787%,13.9556,5.03%,,
1299,277.76,272.00385,279.15,TRUE,0.000%,5.75615,2.06%,,
1300,279.1,273.99994,285.38,TRUE,0.000%,5.10006,1.79%,,
1301,286.64,275.93164,282.61,FALSE,-2.363%,10.70836,3.79%,,
1302,281.59,275.91388,276.73,FALSE,-0.295%,5.67612,2.05%,,
1303,273.04,276.5379,278.35,TRUE,0.000%,-3.4979,-1.26%,,
1304,279.1,276.57935,280.49,TRUE,0.000%,2.52065,0.90%,,
1305,279.08,277.78293,280.73,TRUE,0.000%,1.29707,0.46%,,
1306,282.97,279.90753,285.12,TRUE,0.000%,3.06247,1.07%,,
1307,287.05,282.7455,291.02,TRUE,0.000%,4.3045,1.48%,,
1308,285.73,288.06564,291.53,TRUE,0.000%,-2.33564,-0.80%,,
1309,293.21,290.13675,291.71,FALSE,-0.539%,3.07325,1.05%,,
1310,290.48,291.119,285.31,TRUE,0.000%,-0.639,-0.22%,,
1311,282.79,291.454,280.74,TRUE,0.000%,-8.664,-3.09%,,
1312,283.57,289.95453,286.64,FALSE,-1.156%,-6.38453,-2.23%,,
1313,286.19,290.24384,288.04,FALSE,-0.765%,-4.05384,-1.41%,,
1314,284.25,286.29095,287.75,TRUE,0.000%,-2.04095,-0.71%,,
1315,287.68,286.48215,291.09,TRUE,0.000%,1.19785,0.41%,,
1316,292.44,289.91116,290.34,FALSE,-0.148%,2.52884,0.87%,,
1317,292.5,292.6621,293.79,TRUE,0.000%,-0.1621,-0.06%,,
1318,286.67,292.8212,286.06,TRUE,0.000%,-6.1512,-2.15%,,
1319,281.6,289.1663,278.95,TRUE,0.000%,-7.5663,-2.71%,,
1320,284.97,285.96506,282.37,TRUE,0.000%,-0.99506,-0.35%,,
1321,286.28,291.95084,293.05,TRUE,0.000%,-5.67084,-1.94%,,
1322,295,290.07828,294.35,FALSE,-1.451%,4.92172,1.67%,,
1323,291.97,292.4925,295.82,TRUE,0.000%,-0.5225,-0.18%,,
1324,296.93,293.621,296.79,FALSE,-1.068%,3.309,1.11%,,
1325,294.88,295.15353,294.57,TRUE,0.000%,-0.27353,-0.09%,,
1326,295.44,296.62173,301.93,TRUE,0.000%,-1.18173,-0.39%,,
1327,299.08,296.9268,302.12,TRUE,0.000%,2.1532,0.71%,,
1328,303.53,298.33408,304.65,TRUE,0.000%,5.19592,1.71%,,
1329,302.97,299.1064,302.46,FALSE,-1.109%,3.8636,1.28%,,
1330,304.32,302.2004,303.62,FALSE,-0.468%,2.1196,0.70%,,
1331,305.55,304.80032,306.55,TRUE,0.000%,0.74968,0.24%,,
1332,308.08,307.1117,310.24,TRUE,0.000%,0.9683,0.31%,,
1333,312.18,307.99423,311.11,FALSE,-1.002%,4.18577,1.35%,,
1334,311.36,310.92908,317.23,TRUE,0.000%,0.43092,0.14%,,
1335,319.34,310.80072,320.22,TRUE,0.000%,8.53928,2.67%,,
1336,323.2,315.5495,320.3,FALSE,-1.483%,7.6505,2.39%,,
1337,320.79,317.97214,321.42,TRUE,0.000%,2.81786,0.88%,,
1338,319,314.76303,311.46,TRUE,0.000%,4.23697,1.36%,,
1339,300.61,313.76895,308.24,FALSE,-1.794%,-13.15895,-4.27%,,
1340,304.21,304.1367,298.02,TRUE,0.000%,0.0733,0.02%,,
1341,307.05,311.20618,315.48,TRUE,0.000%,-4.15618,-1.32%,,
1342,312.96,309.469,314.07,TRUE,0.000%,3.491,1.11%,,
1343,311.66,308.7556,310.005,FALSE,-0.403%,2.9044,0.94%,,
1344,311.78,311.89545,314.17,TRUE,0.000%,-0.11545,-0.04%,,
1345,308.64,310.92963,307.99,TRUE,0.000%,-2.28963,-0.74%,,
1346,310.62,312.30557,313.49,TRUE,0.000%,-1.68557,-0.54%,,
1347,312.05,311.61325,309.84,TRUE,0.000%,0.43675,0.14%,,
1348,304.09,307.3995,303.47,TRUE,0.000%,-3.3095,-1.09%,,
1349,307.35,306.82333,306.16,TRUE,0.000%,0.52667,0.17%,,
1350,300.05,306.91022,301.41,FALSE,-1.825%,-6.86022,-2.28%,,
1351,304.46,302.96045,303.99,FALSE,-0.339%,1.49955,0.49%,,
1352,308.36,307.09116,309.57,TRUE,0.000%,1.26884,0.41%,,
1353,310.52,309.15787,314.24,TRUE,0.000%,1.36213,0.43%,,
1354,312.23,312.5192,316.37,TRUE,0.000%,-0.2892,-0.09%,,
1355,317.05,312.39685,315.38,FALSE,-0.946%,4.65315,1.48%,,
1356,313.78,313.48444,314.61,TRUE,0.000%,0.29556,0.09%,,
1357,316.18,313.87915,316.84,TRUE,0.000%,2.30085,0.73%,,
1358,314.38,314.3934,314.31,TRUE,0.000%,-0.0134,0.00%,,
1359,317.59,316.57874,320.13,TRUE,0.000%,1.01126,0.32%,,
1360,314.84,312.86102,313.3,FALSE,-0.140%,1.97898,0.63%,,
1361,318.92,316.84512,322.41,TRUE,0.000%,2.07488,0.64%,,
1362,321.85,317.43085,319.79,FALSE,-0.738%,4.41915,1.38%,,
1363,320.79,318.74075,321.88,TRUE,0.000%,2.04925,0.64%,,
1364,321.72,319.6315,321.43,FALSE,-0.560%,2.0885,0.65%,,
1365,324.32,322.56824,326.45,TRUE,0.000%,1.75176,0.54%,,
1366,325.01,322.20642,324.62,FALSE,-0.744%,2.80358,0.86%,,
1367,326.86,324.78943,326.47,FALSE,-0.515%,2.07057,0.63%,,
1368,322.96,321.1827,320.95,TRUE,0.000%,1.7773,0.55%,,
1369,320.88,321.62073,321.63,TRUE,0.000%,-0.74073,-0.23%,,
1370,323.22,320.84482,322.43,FALSE,-0.492%,2.37518,0.74%,,
1371,321.17,321.73062,322.12,TRUE,0.000%,-0.56062,-0.17%,,
1372,325.12,319.6749,321.9,FALSE,-0.691%,5.4451,1.69%,,
1373,323.96,324.4171,325.9,TRUE,0.000%,-0.4571,-0.14%,,
1374,326.52,324.66727,328.32,TRUE,0.000%,1.85273,0.56%,,
1375,328.79,325.63528,327.86,FALSE,-0.679%,3.15472,0.96%,,
1376,330.06,328.8744,331.47,TRUE,0.000%,1.1856,0.36%,,
1377,332.11,329.42764,331.4799,FALSE,-0.619%,2.68236,0.81%,,
1378,334.33,331.49408,333.28,FALSE,-0.536%,2.83592,0.85%,,
1379,334.57,334.46942,335.06,TRUE,0.000%,0.10058,0.03%,,
1380,335.57,333.9552,336.85,TRUE,0.000%,1.6148,0.48%,,
1381,332.8,333.84793,335.44,TRUE,0.000%,-1.04793,-0.31%,,
1382,337.44,333.9012,336.61,FALSE,-0.805%,3.5388,1.05%,,
1383,336.83,334.58377,336.41,FALSE,-0.543%,2.24623,0.67%,,
1384,336.84,335.14734,337.94,TRUE,0.000%,1.69266,0.50%,,
1385,337.91,335.59152,338.34,TRUE,0.000%,2.31848,0.69%,,
1386,338.64,337.12704,339.05,TRUE,0.000%,1.51296,0.45%,,
1387,337.23,335.60394,335.36,TRUE,0.000%,1.62606,0.48%,,
1388,338.28,336.60062,337.92,FALSE,-0.390%,1.67938,0.50%,,
1389,339.48,339.5061,342.12,TRUE,0.000%,-0.0261,-0.01%,,
1390,342.92,340.32254,343.53,TRUE,0.000%,2.59746,0.76%,,
1391,344.12,341.67194,344.76,TRUE,0.000%,2.44806,0.71%,,
1392,347.57,344.1201,348.51,TRUE,0.000%,3.4499,0.99%,,
1393,348.33,345.93414,349.44,TRUE,0.000%,2.39586,0.69%,,
1394,350.58,347.15027,350.35,FALSE,-0.913%,3.42973,0.98%,,
1395,349.31,347.9584,350.21,TRUE,0.000%,1.3516,0.39%,,
1396,352.6,350.01694,354.67,TRUE,0.000%,2.58306,0.73%,,
1397,357.7,351.92258,355.87,FALSE,-1.109%,5.77742,1.62%,,
1398,345.39,348.86838,346.13,FALSE,-0.791%,-3.47838,-1.00%,,
1399,342.57,341.01154,336.71,TRUE,0.000%,1.55846,0.46%,,
1400,333.21,341.51938,337.55,FALSE,-1.176%,-8.30938,-2.46%,,
1401,339.79,339.74045,341.82,TRUE,0.000%,0.04955,0.01%,,
1402,333.89,337.93695,335.82,FALSE,-0.630%,-4.04695,-1.21%,,
1403,334.06,334.89426,337.49,TRUE,0.000%,-0.83426,-0.25%,,
1404,338.46,337.03024,341.12,TRUE,0.000%,1.42976,0.42%,,
1405,340.17,338.8232,341.51,TRUE,0.000%,1.3468,0.39%,,
1406,338.82,336.4377,333.56,TRUE,0.000%,2.3823,0.71%,,
1407,335.84,335.5478,335.37,TRUE,0.000%,0.2922,0.09%,,
1408,330.65,329.14133,325.7,TRUE,0.000%,1.50867,0.46%,,
1409,326.97,330.03226,328.57,FALSE,-0.445%,-3.06226,-0.93%,,
1410,330.3,328.7772,330.9,TRUE,0.000%,1.5228,0.46%,,
1411,322.64,324.57404,321.22,TRUE,0.000%,-1.93404,-0.60%,,
1412,323.5,320.79178,322.58,FALSE,-0.554%,2.70822,0.84%,,
1413,328.73,327.8998,333.22,TRUE,0.000%,0.8302,0.25%,,
1414,334.19,330.50378,333.97,FALSE,-1.038%,3.68622,1.10%,,
1415,332.37,332.70398,333.09,TRUE,0.000%,-0.33398,-0.10%,,
1416,334.89,334.26562,337.69,TRUE,0.000%,0.62438,0.18%,,
1417,337.04,333.14447,331.7,TRUE,0.000%,3.89553,1.17%,,
1418,333.84,336.5043,336.06,FALSE,-0.132%,-2.6643,-0.79%,,
1419,339.76,337.4294,339.91,TRUE,0.000%,2.3306,0.69%,,
1420,334.93,337.902,338.12,TRUE,0.000%,-2.972,-0.88%,,
1421,340.76,337.95398,342.85,TRUE,0.000%,2.80602,0.82%,,
1422,343.78,341.7975,345.56,TRUE,0.000%,1.9825,0.57%,,
1423,346.85,343.8332,349.59,TRUE,0.000%,3.0168,0.86%,,
1424,352.43,346.2901,352.28,FALSE,-1.700%,6.1399,1.74%,,
1425,350.13,347.57272,350.75,TRUE,0.000%,2.55728,0.73%,,
1426,347.93,346.1175,343.71,TRUE,0.000%,1.8125,0.53%,,
1427,347.5,347.78302,348.96,TRUE,0.000%,-0.28302,-0.08%,,
1428,347.29,346.70572,348.65,TRUE,0.000%,0.58428,0.17%,,
1429,342.01,343.0544,343.46,TRUE,0.000%,-1.0444,-0.30%,,
1430,343.38,342.16046,343.33,FALSE,-0.341%,1.21954,0.36%,,
1431,342.73,342.6586,342.96,TRUE,0.000%,0.0714,0.02%,,
1432,344.61,342.6373,345.93,TRUE,0.000%,1.9727,0.57%,,
1433,345.78,342.0507,342.13,FALSE,-0.023%,3.7293,1.09%,,
1434,339.39,342.57874,339.76,FALSE,-0.830%,-3.18874,-0.94%,,
1435,338.22,336.35547,332.1,TRUE,0.000%,1.86453,0.56%,,
1436,326.66,331.80136,326.91,FALSE,-1.496%,-5.14136,-1.57%,,
1437,329.98,329.17325,328.28,TRUE,0.000%,0.80675,0.25%,,
1438,326.54,329.84695,330.2,TRUE,0.000%,-3.30695,-1.00%,,
1439,330.2,329.3824,333.69,TRUE,0.000%,0.8176,0.25%,,
1440,336.03,335.6745,340.86,TRUE,0.000%,0.3555,0.10%,,
1441,343.54,341.1799,349.24,TRUE,0.000%,2.3601,0.68%,,
1442,350.24,345.7595,349.93,FALSE,-1.192%,4.4805,1.28%,,
1443,350.16,354.65363,363.97,TRUE,0.000%,-4.49363,-1.23%,,
1444,354.56,349.80475,353.49,FALSE,-1.043%,4.75525,1.35%,,
1445,354.04,353.02866,356.4,TRUE,0.000%,1.01134,0.28%,,
1446,356.67,353.4168,355.58,FALSE,-0.608%,3.2532,0.91%,,
1447,353.21,352.6436,355.27,TRUE,0.000%,0.5664,0.16%,,
1448,358.1,356.04932,360.98,TRUE,0.000%,2.05068,0.57%,,
1449,362.57,355.34674,359.97,FALSE,-1.284%,7.22326,2.01%,,
1450,360.62,356.89764,360.91,TRUE,0.000%,3.72236,1.03%,,
1451,356.28,355.95557,355.6,TRUE,0.000%,0.32443,0.09%,,
1452,357.78,355.99832,357.5,FALSE,-0.420%,1.78168,0.50%,,
1453,355.33,355.32043,357.28,TRUE,0.000%,0.00957,0.00%,,
1454,357.46,356.78287,360.21,TRUE,0.000%,0.67713,0.19%,,
1455,363.22,358.5643,363.13,FALSE,-1.257%,4.6557,1.28%,,
1456,362.66,362.16296,363.84,TRUE,0.000%,0.49704,0.14%,,
1457,363.67,362.09045,362.83,FALSE,-0.204%,1.57955,0.44%,,
1458,362.06,363.3489,365.57,TRUE,0.000%,-1.2889,-0.35%,,
1459,366.02,363.57132,364.82,FALSE,-0.342%,2.44868,0.67%,,
1460,366.79,364.57623,366.68,FALSE,-0.574%,2.21377,0.60%,,
1461,366.69,364.6425,367.32,TRUE,0.000%,2.0475,0.56%,,
1462,369.85,366.53098,369.02,FALSE,-0.674%,3.31902,0.90%,,
1463,369.09,366.7811,367.72,FALSE,-0.255%,2.3089,0.63%,,
1464,370.17,370.47675,370.88,TRUE,0.000%,-0.30675,-0.08%,,
1465,366.85,369.68643,365.37,TRUE,0.000%,-2.83643,-0.78%,,
1466,366.73,369.2296,364.9,TRUE,0.000%,-2.4996,-0.69%,,
1467,366.3,370.3607,368.64,FALSE,-0.467%,-4.0607,-1.10%,,
1468,364.66,368.34534,367.4,FALSE,-0.257%,-3.68534,-1.00%,,
1469,369.59,368.0114,369.82,TRUE,0.000%,1.5786,0.43%,,
1470,370.17,368.7204,371.94,TRUE,0.000%,1.4496,0.39%,,
1471,372.24,369.1697,370.97,FALSE,-0.485%,3.0703,0.83%,,
1472,369.18,367.01227,364.97,TRUE,0.000%,2.16773,0.59%,,
1473,367.86,367.7165,368.21,TRUE,0.000%,0.1435,0.04%,,
1474,367.24,367.46994,368.28,TRUE,0.000%,-0.22994,-0.06%,,
1475,367.57,365.69437,368.08,TRUE,0.000%,1.87563,0.51%,,
1476,369,367.86267,371.74,TRUE,0.000%,1.13733,0.31%,,
1477,372.17,368.93024,373.81,TRUE,0.000%,3.23976,0.87%,,
1478,371.46,370.7832,372.34,TRUE,0.000%,0.6768,0.18%,,
1479,371.99,370.60263,371.78,FALSE,-0.317%,1.38737,0.37%,,
1480,373.88,372.24487,375.31,TRUE,0.000%,1.63513,0.44%,,
1481,368.79,368.82166,368.1,TRUE,0.000%,-0.03166,-0.01%,,
1482,371.33,368.0188,369.71,FALSE,-0.457%,3.3112,0.90%,,
1483,373.55,371.78574,376.1,TRUE,0.000%,1.76426,0.47%,,
1484,379.1,374.8799,380.59,TRUE,0.000%,4.2201,1.11%,,
1485,381.26,375.37775,377.85,FALSE,-0.654%,5.88225,1.56%,,
1486,378.69,377.34766,378.89,TRUE,0.000%,1.34234,0.35%,,
1487,378.77,376.8463,378.69,FALSE,-0.487%,1.9237,0.51%,,
1488,379.79,377.9456,380.59,TRUE,0.000%,1.8444,0.48%,,
1489,378.46,375.6629,376.72,FALSE,-0.281%,2.7971,0.74%,,
1490,375.7,375.63788,378.34,TRUE,0.000%,0.06212,0.02%,,
1491,378.65,376.41672,381.11,TRUE,0.000%,2.23328,0.59%,,
1492,383.89,379.80524,384.49,TRUE,0.000%,4.08476,1.06%,,
1493,384.24,380.37253,382.25,FALSE,-0.491%,3.86747,1.01%,,
1494,382.88,381.49286,383.67,TRUE,0.000%,1.38714,0.36%,,
1495,384.39,382.44894,385.41,TRUE,0.000%,1.94106,0.50%,,
1496,383.79,380.8055,380.22,TRUE,0.000%,2.9845,0.78%,,
1497,374.41,377.97504,376.36,FALSE,-0.429%,-3.56504,-0.95%,,
1498,377.63,373.8653,375.63,FALSE,-0.470%,3.7647,1.00%,,
1499,370.07,373.58295,373.72,TRUE,0.000%,-3.51295,-0.94%,,
1500,376.23,374.67133,379.65,TRUE,0.000%,1.55867,0.41%,,
1501,381.55,377.46573,382.435,TRUE,0.000%,4.08427,1.07%,,
1502,381.85,378.91394,382.96,TRUE,0.000%,2.93606,0.77%,,
1503,386.19,384.07764,388.2,TRUE,0.000%,2.11236,0.54%,,
1504,387.71,385.90042,389.27,TRUE,0.000%,1.80958,0.46%,,
1505,390.51,387.11722,389.61,FALSE,-0.640%,3.39278,0.87%,,
1506,390.25,389.16074,392.12,TRUE,0.000%,1.08926,0.28%,,
1507,390.08,388.97354,391.24,TRUE,0.000%,1.10646,0.28%,,
1508,390.71,388.58505,389.85,FALSE,-0.324%,2.12495,0.55%,,
1509,392.64,390.46588,393.96,TRUE,0.000%,2.17412,0.55%,,
1510,392.3,389.488,390.42,FALSE,-0.239%,2.812,0.72%,,
1511,392.39,387.1464,389.59,FALSE,-0.627%,5.2436,1.35%,,
1512,390.72,389.56924,392.07,TRUE,0.000%,1.15076,0.29%,,
1513,390.03,386.3001,387.06,FALSE,-0.196%,3.7299,0.96%,,
1514,387.03,384.98697,384.66,TRUE,0.000%,2.04303,0.53%,,
1515,387.5,384.48373,386.33,FALSE,-0.478%,3.01627,0.78%,,
1516,391.77,387.08917,390.41,FALSE,-0.851%,4.68083,1.20%,,
1517,382.33,385.38644,384.35,FALSE,-0.270%,-3.05644,-0.80%,,
1518,380.36,382.93973,385.59,TRUE,0.000%,-2.57973,-0.67%,,
1519,389.58,385.0294,389.82,TRUE,0.000%,4.5506,1.17%,,
1520,386.54,385.21503,385.79,FALSE,-0.149%,1.32497,0.34%,,
1521,381.42,382.9981,381.22,TRUE,0.000%,-1.5781,-0.41%,,
1522,376.7,380.28445,380.46,TRUE,0.000%,-3.58445,-0.94%,,
1523,383.63,380.38605,384.66,TRUE,0.000%,3.24395,0.84%,,
1524,381.72,383.85403,385.85,TRUE,0.000%,-2.13403,-0.55%,,
1525,387.17,385.1374,389.69,TRUE,0.000%,2.0326,0.52%,,
1526,389.58,386.89014,392.23,TRUE,0.000%,2.68986,0.69%,,
1527,393.53,388.9178,392.07,FALSE,-0.804%,4.6122,1.18%,,
1528,394.06,393.60526,394.33,TRUE,0.000%,0.45474,0.12%,,
1529,396.41,392.9972,397.07,TRUE,0.000%,3.4128,0.86%,,
1530,395.91,392.9167,394.53,FALSE,-0.409%,2.9933,0.76%,,
1531,397.26,392.4408,394.475,FALSE,-0.516%,4.8192,1.22%,,
1532,391.48,391.2432,389.88,TRUE,0.000%,0.2368,0.06%,,
1533,389.48,389.29544,390.03,TRUE,0.000%,0.18456,0.05%,,
1534,392.59,389.26364,391.91,FALSE,-0.675%,3.32636,0.85%,,
1535,389.5,389.93213,391,TRUE,0.000%,-0.43213,-0.11%,,
1536,387.52,386.07053,385.98,TRUE,0.000%,1.44947,0.38%,,
1537,389.7,388.36032,390.93,TRUE,0.000%,1.33968,0.34%,,
1538,395.98,390.80344,394.4,FALSE,-0.912%,5.17656,1.31%,,
1539,395.78,393.4156,394.42,FALSE,-0.255%,2.3644,0.60%,,
1540,394.73,395.0014,395.34,TRUE,0.000%,-0.2714,-0.07%,,
1541,396.33,394.85632,398.4,TRUE,0.000%,1.47368,0.37%,,
1542,400.61,398.8621,403.46,TRUE,0.000%,1.7479,0.43%,,
1543,406.36,401.36987,405.76,FALSE,-1.082%,4.99013,1.23%,,
1544,406.12,402.4466,405.94,FALSE,-0.861%,3.6734,0.90%,,
1545,406.59,404.4859,407.93,TRUE,0.000%,2.1041,0.52%,,
1546,408.52,405.0677,408.39,FALSE,-0.814%,3.4523,0.85%,,
1547,411.49,406.89435,410.85,FALSE,-0.963%,4.59565,1.12%,,
1548,411.64,408.2838,411.53,FALSE,-0.789%,3.3562,0.82%,,
1549,412.86,409.6238,412.83,FALSE,-0.777%,3.2362,0.78%,,
1550,411.45,411.08676,413.74,TRUE,0.000%,0.36324,0.09%,,
1551,415.87,413.2195,417.25,TRUE,0.000%,2.6505,0.64%,,
1552,417.26,414.31342,416.26,FALSE,-0.468%,2.94658,0.71%,,
1553,415.21,412.83356,413.91,FALSE,-0.260%,2.37644,0.57%,,
1554,412.17,411.43124,411.51,FALSE,-0.019%,0.73876,0.18%,,
1555,416.07,413.3855,415.89,FALSE,-0.602%,2.6845,0.65%,,
1556,412.27,412.74567,412.87,TRUE,0.000%,-0.47567,-0.12%,,
1557,416.74,412.56018,417.44,TRUE,0.000%,4.17982,1.00%,,
1558,417.61,415.51688,417.93,TRUE,0.000%,2.09312,0.50%,,
1559,417.52,415.72653,417.81,TRUE,0.000%,1.79347,0.43%,,
1560,417.4,417.95847,420.32,TRUE,0.000%,-0.55847,-0.13%,,
1561,420.06,416.41177,417.63,FALSE,-0.292%,3.64823,0.87%,,
1562,417.3,418.55862,419.43,TRUE,0.000%,-1.25862,-0.30%,,
1563,418.2,415.51913,416.07,FALSE,-0.132%,2.68087,0.64%,,
1564,415.62,417.65903,417.38,FALSE,-0.067%,-2.03903,-0.49%,,
1565,415.75,415.98767,415.83,FALSE,-0.038%,-0.23767,-0.06%,,
1566,419.07,418.17993,419.89,TRUE,0.000%,0.89007,0.21%,,
1567,422.12,419.95636,422.5,TRUE,0.000%,2.16364,0.51%,,
1568,417.94,415.70358,413.1,TRUE,0.000%,2.23642,0.54%,,
1569,414.21,414.1057,411.23,TRUE,0.000%,0.1043,0.03%,,
1570,405.41,410.7039,407.07,FALSE,-0.893%,-5.2939,-1.30%,,
1571,410.28,409.8828,413.21,TRUE,0.000%,0.3972,0.10%,,
1572,416.58,410.8157,415.39,FALSE,-1.101%,5.7643,1.39%,,
1573,415.52,412.32104,415.8,TRUE,0.000%,3.19896,0.77%,,
1574,411.94,407.11588,406.92,TRUE,0.000%,4.82412,1.19%,,
1575,410.86,409.4999,411.8,TRUE,0.000%,1.3601,0.33%,,
1576,415.28,413.79556,416.87,TRUE,0.000%,1.48444,0.36%,,
1577,414.94,413.95358,417.34,TRUE,0.000%,0.98642,0.24%,,
1578,419.17,415.72302,420.33,TRUE,0.000%,3.44698,0.82%,,
1579,418.24,416.47552,418.87,TRUE,0.000%,1.76448,0.42%,,
1580,419.07,418.10684,420.17,TRUE,0.000%,0.96316,0.23%,,
1581,419.29,419.0465,420.97,TRUE,0.000%,0.2435,0.06%,,
1582,420.04,419.48544,422.57,TRUE,0.000%,0.55456,0.13%,,
1583,419.67,417.71753,420.37,TRUE,0.000%,1.95247,0.46%,,
1584,420.33,416.5295,417.85,FALSE,-0.316%,3.8005,0.91%,,
1585,418.77,418.08682,420.75,TRUE,0.000%,0.68318,0.16%,,
1586,422.6,419.0167,422.59,FALSE,-0.846%,3.5833,0.85%,,
1587,422.19,420.31165,423.11,TRUE,0.000%,1.87835,0.44%,,
1588,422.28,421.00824,423.18,TRUE,0.000%,1.27176,0.30%,,
1589,421.65,420.38016,422.96,TRUE,0.000%,1.26984,0.30%,,
1590,423.61,421.7237,424.2,TRUE,0.000%,1.8863,0.44%,,
1591,424.31,422.08905,424.43,TRUE,0.000%,2.22095,0.52%,,
1592,425.26,423.08694,425.42,TRUE,0.000%,2.17306,0.51%,,
1593,424.48,422.43347,424.63,TRUE,0.000%,2.04653,0.48%,,
1594,422.11,420.63217,421.67,FALSE,-0.246%,1.47783,0.35%,,
1595,421.97,418.13962,417.09,TRUE,0.000%,3.83038,0.92%,,
1596,414.92,418.7558,416.8,FALSE,-0.469%,-3.8358,-0.92%,,
1597,420.86,418.3476,420.85,FALSE,-0.595%,2.5124,0.60%,,
1598,423.11,419.54846,423.19,TRUE,0.000%,3.56154,0.84%,,
1599,422.6,421.45825,424.89,TRUE,0.000%,1.14175,0.27%,,
1600,425.1,422.25287,425.9,TRUE,0.000%,2.84713,0.67%,,
1601,426.61,424.53143,427.17,TRUE,0.000%,2.07857,0.49%,,
1602,427.47,426.32544,427.88,TRUE,0.000%,1.14456,0.27%,,
1603,427.7,425.04218,427.21,FALSE,-0.507%,2.65782,0.62%,,
1604,428.06,425.84595,428.87,TRUE,0.000%,2.21405,0.52%,,
